order_id,date,time,time
2411,2/10/2015,11:53:29,11
2412,2/10/2015,12:09:03,12
2413,2/10/2015,12:10:19,12
2414,2/10/2015,12:10:37,12
2415,2/10/2015,12:34:39,12
2416,2/10/2015,12:37:42,12
2417,2/10/2015,12:38:36,12
2418,2/10/2015,12:40:03,12
2419,2/10/2015,12:41:17,12
2420,2/10/2015,12:43:17,12
2421,2/10/2015,12:48:04,12
2422,2/10/2015,12:58:32,12
2423,2/10/2015,13:04:06,1
2424,2/10/2015,13:04:23,1
2425,2/10/2015,13:17:12,1
2426,2/10/2015,13:37:25,1
2427,2/10/2015,13:42:50,1
2428,2/10/2015,13:45:23,1
2429,2/10/2015,13:49:59,1
2430,2/10/2015,13:54:52,1
2431,2/10/2015,14:06:28,2
2432,2/10/2015,14:11:49,2
2433,2/10/2015,14:23:45,2
2434,2/10/2015,14:25:40,2
2435,2/10/2015,14:28:48,2
2436,2/10/2015,14:58:42,2
2437,2/10/2015,15:01:08,3
2438,2/10/2015,15:31:30,3
2439,2/10/2015,16:43:26,4
2440,2/10/2015,16:43:55,4
2441,2/10/2015,16:49:23,4
2442,2/10/2015,16:49:38,4
2443,2/10/2015,16:54:05,4
2444,2/10/2015,17:02:57,5
2445,2/10/2015,17:10:46,5
2446,2/10/2015,17:19:06,5
2447,2/10/2015,17:20:30,5
2448,2/10/2015,17:26:11,5
2449,2/10/2015,17:51:44,5
2450,2/10/2015,17:55:50,5
2451,2/10/2015,17:58:53,5
2452,2/10/2015,18:09:01,6
2453,2/10/2015,18:51:01,6
2454,2/10/2015,19:00:37,7
2455,2/10/2015,19:07:28,7
2456,2/10/2015,19:19:00,7
2457,2/10/2015,20:01:34,8
2458,2/10/2015,20:09:17,8
2459,2/10/2015,20:12:30,8
2460,2/10/2015,20:13:13,8
2461,2/10/2015,20:14:23,8
2462,2/10/2015,20:18:10,8
2463,2/10/2015,20:20:20,8
2464,2/10/2015,20:20:24,8
2465,2/10/2015,20:33:37,8
2466,2/10/2015,21:11:59,9
2467,2/10/2015,21:35:04,9
2468,2/11/2015,11:44:12,11
2469,2/11/2015,11:44:58,11
2470,2/11/2015,11:46:05,11
2471,2/11/2015,11:48:07,11
2472,2/11/2015,11:53:20,11
2473,2/11/2015,12:00:54,12
2474,2/11/2015,12:02:54,12
2475,2/11/2015,12:08:37,12
2476,2/11/2015,12:11:27,12
2477,2/11/2015,12:20:06,12
2478,2/11/2015,12:27:39,12
2479,2/11/2015,12:35:27,12
2480,2/11/2015,12:42:27,12
2481,2/11/2015,12:54:36,12
2482,2/11/2015,12:55:29,12
2483,2/11/2015,12:56:55,12
2484,2/11/2015,13:14:20,1
2485,2/11/2015,13:22:08,1
2486,2/11/2015,13:30:45,1
2487,2/11/2015,13:34:18,1
2488,2/11/2015,13:43:20,1
2489,2/11/2015,13:52:56,1
2490,2/11/2015,13:58:36,1
2491,2/11/2015,14:00:00,2
2492,2/11/2015,14:20:32,2
2493,2/11/2015,14:40:54,2
2494,2/11/2015,14:41:21,2
2495,2/11/2015,14:50:55,2
2496,2/11/2015,15:02:30,3
2497,2/11/2015,15:12:46,3
2498,2/11/2015,15:23:21,3
2499,2/11/2015,16:34:30,4
2500,2/11/2015,17:00:13,5
2501,2/11/2015,17:00:41,5
2502,2/11/2015,17:08:01,5
2503,2/11/2015,17:08:24,5
2504,2/11/2015,17:12:25,5
2505,2/11/2015,17:22:02,5
2506,2/11/2015,17:44:46,5
2507,2/11/2015,17:47:02,5
2508,2/11/2015,17:47:30,5
2509,2/11/2015,17:49:56,5
2510,2/11/2015,17:53:00,5
2511,2/11/2015,18:00:12,6
2512,2/11/2015,18:02:54,6
2513,2/11/2015,18:21:25,6
2514,2/11/2015,18:25:46,6
2515,2/11/2015,18:46:12,6
2516,2/11/2015,18:50:33,6
2517,2/11/2015,18:56:35,6
2518,2/11/2015,19:02:19,7
2519,2/11/2015,19:04:08,7
2520,2/11/2015,19:06:07,7
2521,2/11/2015,19:11:58,7
2522,2/11/2015,19:25:46,7
2523,2/11/2015,19:30:16,7
2524,2/11/2015,19:31:47,7
2525,2/11/2015,19:32:54,7
2526,2/11/2015,19:36:30,7
2527,2/11/2015,19:53:46,7
2528,2/11/2015,19:54:40,7
2529,2/11/2015,20:06:11,8
2530,2/11/2015,20:11:26,8
2531,2/11/2015,20:22:03,8
2532,2/11/2015,20:33:15,8
2533,2/11/2015,21:34:53,9
2534,2/11/2015,21:44:25,9
2535,2/11/2015,21:45:46,9
2536,2/11/2015,21:52:14,9
2537,2/12/2015,11:17:06,11
2538,2/12/2015,11:37:34,11
2539,2/12/2015,11:38:35,11
2540,2/12/2015,11:48:50,11
2541,2/12/2015,11:54:44,11
2542,2/12/2015,11:57:08,11
2543,2/12/2015,12:00:00,12
2544,2/12/2015,12:03:27,12
2545,2/12/2015,12:12:17,12
2546,2/12/2015,12:41:02,12
2547,2/12/2015,12:45:49,12
2548,2/12/2015,12:48:03,12
2549,2/12/2015,13:06:59,1
2550,2/12/2015,13:18:54,1
2551,2/12/2015,13:28:21,1
2552,2/12/2015,13:47:03,1
2553,2/12/2015,13:47:07,1
2554,2/12/2015,13:53:40,1
2555,2/12/2015,14:00:00,2
2556,2/12/2015,14:00:38,2
2557,2/12/2015,14:09:47,2
2558,2/12/2015,14:20:14,2
2559,2/12/2015,14:22:23,2
2560,2/12/2015,14:27:16,2
2561,2/12/2015,14:28:55,2
2562,2/12/2015,14:30:22,2
2563,2/12/2015,14:43:38,2
2564,2/12/2015,14:53:19,2
2565,2/12/2015,15:04:49,3
2566,2/12/2015,15:25:11,3
2567,2/12/2015,15:38:37,3
2568,2/12/2015,15:53:33,3
2569,2/12/2015,15:53:59,3
2570,2/12/2015,15:54:49,3
2571,2/12/2015,15:58:47,3
2572,2/12/2015,16:04:07,4
2573,2/12/2015,16:10:39,4
2574,2/12/2015,16:22:32,4
2575,2/12/2015,16:30:57,4
2576,2/12/2015,16:58:29,4
2577,2/12/2015,17:21:15,5
2578,2/12/2015,17:36:09,5
2579,2/12/2015,17:38:32,5
2580,2/12/2015,17:42:00,5
2581,2/12/2015,17:56:55,5
2582,2/12/2015,17:59:55,5
2583,2/12/2015,18:14:11,6
2584,2/12/2015,18:25:21,6
2585,2/12/2015,18:27:56,6
2586,2/12/2015,19:04:06,7
2587,2/12/2015,19:09:56,7
2588,2/12/2015,20:01:13,8
2589,2/12/2015,20:14:33,8
2590,2/12/2015,20:25:21,8
2591,2/12/2015,20:39:09,8
2592,2/12/2015,21:43:21,9
2593,2/12/2015,22:02:05,10
2594,2/12/2015,22:54:43,10
2595,2/13/2015,11:25:30,11
2596,2/13/2015,11:27:46,11
2597,2/13/2015,11:31:11,11
2598,2/13/2015,11:37:51,11
2599,2/13/2015,11:52:09,11
2600,2/13/2015,11:53:11,11
2601,2/13/2015,12:03:27,12
2602,2/13/2015,12:10:01,12
2603,2/13/2015,12:22:43,12
2604,2/13/2015,12:33:36,12
2605,2/13/2015,12:46:15,12
2606,2/13/2015,12:56:00,12
2607,2/13/2015,13:00:12,1
2608,2/13/2015,13:11:19,1
2609,2/13/2015,13:12:42,1
2610,2/13/2015,13:17:50,1
2611,2/13/2015,13:22:38,1
2612,2/13/2015,13:43:11,1
2613,2/13/2015,13:46:46,1
2614,2/13/2015,13:52:26,1
2615,2/13/2015,13:54:55,1
2616,2/13/2015,13:59:40,1
2617,2/13/2015,14:38:42,2
2618,2/13/2015,14:46:51,2
2619,2/13/2015,14:53:46,2
2620,2/13/2015,15:00:24,3
2621,2/13/2015,15:34:03,3
2622,2/13/2015,16:06:27,4
2623,2/13/2015,16:08:36,4
2624,2/13/2015,16:21:18,4
2625,2/13/2015,16:23:52,4
2626,2/13/2015,16:49:57,4
2627,2/13/2015,16:50:09,4
2628,2/13/2015,16:57:02,4
2629,2/13/2015,17:07:10,5
2630,2/13/2015,17:15:17,5
2631,2/13/2015,17:19:26,5
2632,2/13/2015,17:24:48,5
2633,2/13/2015,17:37:46,5
2634,2/13/2015,18:01:27,6
2635,2/13/2015,18:09:55,6
2636,2/13/2015,18:10:11,6
2637,2/13/2015,18:17:35,6
2638,2/13/2015,18:27:27,6
2639,2/13/2015,18:38:55,6
2640,2/13/2015,19:21:23,7
2641,2/13/2015,19:52:22,7
2642,2/13/2015,20:02:53,8
2643,2/13/2015,20:08:34,8
2644,2/13/2015,20:22:27,8
2645,2/13/2015,20:26:18,8
2646,2/13/2015,20:29:23,8
2647,2/13/2015,20:45:14,8
2648,2/13/2015,20:48:10,8
2649,2/13/2015,20:52:50,8
2650,2/13/2015,20:55:07,8
2651,2/13/2015,20:59:54,8
2652,2/13/2015,21:00:56,9
2653,2/13/2015,21:03:23,9
2654,2/13/2015,21:05:06,9
2655,2/13/2015,21:34:36,9
2656,2/13/2015,21:36:02,9
2657,2/13/2015,21:46:22,9
2658,2/13/2015,21:59:50,9
2659,2/13/2015,22:00:43,10
2660,2/13/2015,22:02:38,10
2661,2/13/2015,22:09:27,10
2662,2/13/2015,22:22:32,10
2663,2/13/2015,22:24:52,10
2664,2/13/2015,22:38:02,10
2665,2/13/2015,22:41:26,10
2666,2/14/2015,11:48:35,11
2667,2/14/2015,12:10:23,12
2668,2/14/2015,12:22:58,12
2669,2/14/2015,12:42:49,12
2670,2/14/2015,13:13:51,1
2671,2/14/2015,13:17:44,1
2672,2/14/2015,14:05:30,2
2673,2/14/2015,14:07:03,2
2674,2/14/2015,14:15:01,2
2675,2/14/2015,14:41:49,2
2676,2/14/2015,15:17:34,3
2677,2/14/2015,15:27:42,3
2678,2/14/2015,15:47:53,3
2679,2/14/2015,16:01:35,4
2680,2/14/2015,16:10:21,4
2681,2/14/2015,16:39:19,4
2682,2/14/2015,16:40:26,4
2683,2/14/2015,16:56:35,4
2684,2/14/2015,17:02:18,5
2685,2/14/2015,17:15:58,5
2686,2/14/2015,17:23:06,5
2687,2/14/2015,17:31:20,5
2688,2/14/2015,17:43:28,5
2689,2/14/2015,17:48:59,5
2690,2/14/2015,17:49:26,5
2691,2/14/2015,17:52:15,5
2692,2/14/2015,17:55:07,5
2693,2/14/2015,18:01:21,6
2694,2/14/2015,18:10:04,6
2695,2/14/2015,18:15:16,6
2696,2/14/2015,18:32:58,6
2697,2/14/2015,18:43:18,6
2698,2/14/2015,18:43:20,6
2699,2/14/2015,18:44:17,6
2700,2/14/2015,18:47:34,6
2701,2/14/2015,18:53:37,6
2702,2/14/2015,18:54:29,6
2703,2/14/2015,19:11:09,7
2704,2/14/2015,19:11:21,7
2705,2/14/2015,19:34:31,7
2706,2/14/2015,19:35:44,7
2707,2/14/2015,19:35:46,7
2708,2/14/2015,19:40:04,7
2709,2/14/2015,19:44:58,7
2710,2/14/2015,20:00:00,8
2711,2/14/2015,20:00:33,8
2712,2/14/2015,20:52:05,8
2713,2/14/2015,21:08:21,9
2714,2/14/2015,21:22:31,9
2715,2/14/2015,21:31:51,9
2716,2/14/2015,21:33:46,9
2717,2/14/2015,21:58:09,9
2718,2/14/2015,22:16:39,10
2719,2/14/2015,22:22:46,10
2720,2/14/2015,22:29:54,10
2721,2/14/2015,22:29:57,10
2722,2/14/2015,22:52:37,10
2723,2/15/2015,11:35:24,11
2724,2/15/2015,11:48:59,11
2725,2/15/2015,11:52:00,11
2726,2/15/2015,11:54:55,11
2727,2/15/2015,11:56:33,11
2728,2/15/2015,12:12:02,12
2729,2/15/2015,13:29:30,1
2730,2/15/2015,13:53:02,1
2731,2/15/2015,13:54:31,1
2732,2/15/2015,14:16:54,2
2733,2/15/2015,14:40:34,2
2734,2/15/2015,14:51:01,2
2735,2/15/2015,14:53:31,2
2736,2/15/2015,15:11:36,3
2737,2/15/2015,15:19:05,3
2738,2/15/2015,15:57:57,3
2739,2/15/2015,16:29:16,4
2740,2/15/2015,16:32:41,4
2741,2/15/2015,16:39:02,4
2742,2/15/2015,16:51:56,4
2743,2/15/2015,16:54:36,4
2744,2/15/2015,17:01:46,5
2745,2/15/2015,17:07:31,5
2746,2/15/2015,17:10:49,5
2747,2/15/2015,17:16:27,5
2748,2/15/2015,17:21:12,5
2749,2/15/2015,17:21:37,5
2750,2/15/2015,17:26:04,5
2751,2/15/2015,17:28:16,5
2752,2/15/2015,17:29:20,5
2753,2/15/2015,17:34:35,5
2754,2/15/2015,17:42:41,5
2755,2/15/2015,17:49:17,5
2756,2/15/2015,17:50:18,5
2757,2/15/2015,17:51:40,5
2758,2/15/2015,17:58:47,5
2759,2/15/2015,18:04:36,6
2760,2/15/2015,18:50:04,6
2761,2/15/2015,18:50:06,6
2762,2/15/2015,18:54:43,6
2763,2/15/2015,18:58:26,6
2764,2/15/2015,19:16:07,7
2765,2/15/2015,19:28:59,7
2766,2/15/2015,19:30:07,7
2767,2/15/2015,19:45:33,7
2768,2/15/2015,19:59:22,7
2769,2/15/2015,20:14:22,8
2770,2/15/2015,20:41:38,8
2771,2/15/2015,20:54:46,8
2772,2/15/2015,21:02:21,9
2773,2/15/2015,21:02:35,9
2774,2/15/2015,21:02:44,9
2775,2/15/2015,21:44:07,9
2776,2/15/2015,21:44:18,9
2777,2/15/2015,21:56:36,9
2778,2/16/2015,11:20:37,11
2779,2/16/2015,11:35:56,11
2780,2/16/2015,11:40:28,11
2781,2/16/2015,11:47:04,11
2782,2/16/2015,11:58:57,11
2783,2/16/2015,12:02:14,12
2784,2/16/2015,12:16:21,12
2785,2/16/2015,12:17:18,12
2786,2/16/2015,12:18:19,12
2787,2/16/2015,12:23:23,12
2788,2/16/2015,12:39:37,12
2789,2/16/2015,12:40:50,12
2790,2/16/2015,12:46:47,12
2791,2/16/2015,12:53:24,12
2792,2/16/2015,12:56:07,12
2793,2/16/2015,13:12:48,1
2794,2/16/2015,13:13:19,1
2795,2/16/2015,13:44:29,1
2796,2/16/2015,14:17:05,2
2797,2/16/2015,14:19:46,2
2798,2/16/2015,14:39:07,2
2799,2/16/2015,14:47:20,2
2800,2/16/2015,15:46:10,3
2801,2/16/2015,15:58:06,3
2802,2/16/2015,16:01:31,4
2803,2/16/2015,16:23:34,4
2804,2/16/2015,16:43:53,4
2805,2/16/2015,16:57:14,4
2806,2/16/2015,17:12:37,5
2807,2/16/2015,17:13:02,5
2808,2/16/2015,17:27:14,5
2809,2/16/2015,17:47:25,5
2810,2/16/2015,17:54:00,5
2811,2/16/2015,18:03:29,6
2812,2/16/2015,18:13:00,6
2813,2/16/2015,18:15:02,6
2814,2/16/2015,18:21:06,6
2815,2/16/2015,18:21:17,6
2816,2/16/2015,18:21:37,6
2817,2/16/2015,18:37:05,6
2818,2/16/2015,18:40:09,6
2819,2/16/2015,19:26:51,7
2820,2/16/2015,19:35:17,7
2821,2/16/2015,19:35:28,7
2822,2/16/2015,19:37:08,7
2823,2/16/2015,19:53:49,7
2824,2/16/2015,19:55:28,7
2825,2/16/2015,20:46:23,8
2826,2/16/2015,22:40:27,10
2827,2/17/2015,11:24:02,11
2828,2/17/2015,11:26:13,11
2829,2/17/2015,11:41:17,11
2830,2/17/2015,11:51:54,11
2831,2/17/2015,12:01:02,12
2832,2/17/2015,12:05:10,12
2833,2/17/2015,12:33:55,12
2834,2/17/2015,12:43:07,12
2835,2/17/2015,12:53:50,12
2836,2/17/2015,12:58:28,12
2837,2/17/2015,12:58:45,12
2838,2/17/2015,13:00:48,1
2839,2/17/2015,13:14:08,1
2840,2/17/2015,13:21:27,1
2841,2/17/2015,13:25:44,1
2842,2/17/2015,13:31:20,1
2843,2/17/2015,13:36:33,1
2844,2/17/2015,13:41:34,1
2845,2/17/2015,13:47:42,1
2846,2/17/2015,13:58:44,1
2847,2/17/2015,14:00:42,2
2848,2/17/2015,14:02:20,2
2849,2/17/2015,14:07:24,2
2850,2/17/2015,14:16:57,2
2851,2/17/2015,14:23:26,2
2852,2/17/2015,14:30:43,2
2853,2/17/2015,14:49:35,2
2854,2/17/2015,15:24:37,3
2855,2/17/2015,15:26:05,3
2856,2/17/2015,16:00:48,4
2857,2/17/2015,16:43:16,4
2858,2/17/2015,16:52:53,4
2859,2/17/2015,16:56:21,4
2860,2/17/2015,17:02:17,5
2861,2/17/2015,17:26:55,5
2862,2/17/2015,17:27:13,5
2863,2/17/2015,17:28:53,5
2864,2/17/2015,17:30:42,5
2865,2/17/2015,17:33:09,5
2866,2/17/2015,17:36:11,5
2867,2/17/2015,17:36:38,5
2868,2/17/2015,17:42:20,5
2869,2/17/2015,17:55:47,5
2870,2/17/2015,18:09:41,6
2871,2/17/2015,18:39:26,6
2872,2/17/2015,18:40:22,6
2873,2/17/2015,18:46:36,6
2874,2/17/2015,19:03:32,7
2875,2/17/2015,19:26:46,7
2876,2/17/2015,19:46:45,7
2877,2/17/2015,19:57:06,7
2878,2/17/2015,20:02:56,8
2879,2/17/2015,20:04:09,8
2880,2/17/2015,20:41:21,8
2881,2/17/2015,20:59:44,8
2882,2/17/2015,21:30:31,9
2883,2/17/2015,21:51:06,9
2884,2/17/2015,22:06:26,10
2885,2/17/2015,22:20:14,10
2886,2/17/2015,22:20:30,10
2887,2/17/2015,22:25:41,10
2888,2/18/2015,11:18:58,11
2889,2/18/2015,11:22:20,11
2890,2/18/2015,11:32:11,11
2891,2/18/2015,11:39:41,11
2892,2/18/2015,11:41:20,11
2893,2/18/2015,11:55:10,11
2894,2/18/2015,12:06:02,12
2895,2/18/2015,12:06:59,12
2896,2/18/2015,12:20:01,12
2897,2/18/2015,12:25:17,12
2898,2/18/2015,12:26:20,12
2899,2/18/2015,12:32:03,12
2900,2/18/2015,12:55:30,12
2901,2/18/2015,13:00:48,1
2902,2/18/2015,13:04:25,1
2903,2/18/2015,13:10:12,1
2904,2/18/2015,13:20:44,1
2905,2/18/2015,13:32:59,1
2906,2/18/2015,13:34:49,1
2907,2/18/2015,13:51:14,1
2908,2/18/2015,14:17:18,2
2909,2/18/2015,14:21:14,2
2910,2/18/2015,14:32:22,2
2911,2/18/2015,14:54:10,2
2912,2/18/2015,15:39:02,3
2913,2/18/2015,15:44:31,3
2914,2/18/2015,15:56:55,3
2915,2/18/2015,16:34:02,4
2916,2/18/2015,16:50:00,4
2917,2/18/2015,16:57:15,4
2918,2/18/2015,16:59:11,4
2919,2/18/2015,17:07:38,5
2920,2/18/2015,17:08:04,5
2921,2/18/2015,17:13:58,5
2922,2/18/2015,17:17:04,5
2923,2/18/2015,17:49:17,5
2924,2/18/2015,18:00:30,6
2925,2/18/2015,18:03:20,6
2926,2/18/2015,18:06:26,6
2927,2/18/2015,18:09:39,6
2928,2/18/2015,18:22:10,6
2929,2/18/2015,18:22:28,6
2930,2/18/2015,18:39:01,6
2931,2/18/2015,18:43:05,6
2932,2/18/2015,18:50:08,6
2933,2/18/2015,18:50:39,6
2934,2/18/2015,19:00:00,7
2935,2/18/2015,19:03:42,7
2936,2/18/2015,19:15:17,7
2937,2/18/2015,19:57:16,7
2938,2/18/2015,20:07:26,8
2939,2/18/2015,20:08:11,8
2940,2/18/2015,20:20:30,8
2941,2/18/2015,20:27:48,8
2942,2/18/2015,20:34:26,8
2943,2/18/2015,20:41:00,8
2944,2/18/2015,21:17:25,9
2945,2/18/2015,21:30:26,9
2946,2/18/2015,21:40:57,9
2947,2/18/2015,22:15:02,10
2948,2/18/2015,22:40:30,10
2949,2/19/2015,11:15:43,11
2950,2/19/2015,11:35:51,11
2951,2/19/2015,11:39:10,11
2952,2/19/2015,12:03:36,12
2953,2/19/2015,12:20:32,12
2954,2/19/2015,12:21:49,12
2955,2/19/2015,12:25:18,12
2956,2/19/2015,12:33:38,12
2957,2/19/2015,12:40:31,12
2958,2/19/2015,12:56:06,12
2959,2/19/2015,13:01:24,1
2960,2/19/2015,13:09:03,1
2961,2/19/2015,13:13:54,1
2962,2/19/2015,13:18:02,1
2963,2/19/2015,13:22:56,1
2964,2/19/2015,13:27:47,1
2965,2/19/2015,13:35:13,1
2966,2/19/2015,13:37:11,1
2967,2/19/2015,13:44:40,1
2968,2/19/2015,14:06:37,2
2969,2/19/2015,14:10:09,2
2970,2/19/2015,14:19:12,2
2971,2/19/2015,14:32:56,2
2972,2/19/2015,14:59:53,2
2973,2/19/2015,15:04:17,3
2974,2/19/2015,15:07:56,3
2975,2/19/2015,15:22:51,3
2976,2/19/2015,15:29:10,3
2977,2/19/2015,15:33:26,3
2978,2/19/2015,15:45:48,3
2979,2/19/2015,16:43:03,4
2980,2/19/2015,16:48:44,4
2981,2/19/2015,17:21:47,5
2982,2/19/2015,17:24:23,5
2983,2/19/2015,17:26:31,5
2984,2/19/2015,17:36:12,5
2985,2/19/2015,17:36:55,5
2986,2/19/2015,17:39:32,5
2987,2/19/2015,17:41:19,5
2988,2/19/2015,17:42:25,5
2989,2/19/2015,18:11:40,6
2990,2/19/2015,18:13:19,6
2991,2/19/2015,18:21:31,6
2992,2/19/2015,18:38:54,6
2993,2/19/2015,18:49:06,6
2994,2/19/2015,18:58:08,6
2995,2/19/2015,18:59:05,6
2996,2/19/2015,19:05:53,7
2997,2/19/2015,19:38:24,7
2998,2/19/2015,19:52:20,7
2999,2/19/2015,19:57:15,7
3000,2/19/2015,19:57:23,7
3001,2/19/2015,20:34:39,8
3002,2/19/2015,21:27:34,9
3003,2/19/2015,21:32:12,9
3004,2/19/2015,21:56:20,9
3005,2/20/2015,11:53:36,11
3006,2/20/2015,12:01:32,12
3007,2/20/2015,12:06:37,12
3008,2/20/2015,12:09:54,12
3009,2/20/2015,12:21:25,12
3010,2/20/2015,12:26:16,12
3011,2/20/2015,12:29:25,12
3012,2/20/2015,12:32:03,12
3013,2/20/2015,12:45:23,12
3014,2/20/2015,12:58:29,12
3015,2/20/2015,12:59:05,12
3016,2/20/2015,13:07:02,1
3017,2/20/2015,13:09:41,1
3018,2/20/2015,13:12:40,1
3019,2/20/2015,13:15:28,1
3020,2/20/2015,13:17:11,1
3021,2/20/2015,13:23:48,1
3022,2/20/2015,13:24:12,1
3023,2/20/2015,13:29:47,1
3024,2/20/2015,13:35:59,1
3025,2/20/2015,13:37:52,1
3026,2/20/2015,13:38:14,1
3027,2/20/2015,13:41:20,1
3028,2/20/2015,13:48:58,1
3029,2/20/2015,13:55:24,1
3030,2/20/2015,13:59:16,1
3031,2/20/2015,14:06:14,2
3032,2/20/2015,14:08:19,2
3033,2/20/2015,14:54:29,2
3034,2/20/2015,14:55:08,2
3035,2/20/2015,15:07:45,3
3036,2/20/2015,15:14:47,3
3037,2/20/2015,15:16:15,3
3038,2/20/2015,15:46:43,3
3039,2/20/2015,15:48:51,3
3040,2/20/2015,16:09:58,4
3041,2/20/2015,16:25:39,4
3042,2/20/2015,16:30:09,4
3043,2/20/2015,16:46:25,4
3044,2/20/2015,17:10:25,5
3045,2/20/2015,17:27:46,5
3046,2/20/2015,17:35:34,5
3047,2/20/2015,17:42:09,5
3048,2/20/2015,17:45:15,5
3049,2/20/2015,17:49:20,5
3050,2/20/2015,17:54:22,5
3051,2/20/2015,17:57:09,5
3052,2/20/2015,17:57:21,5
3053,2/20/2015,17:58:01,5
3054,2/20/2015,18:04:47,6
3055,2/20/2015,18:42:15,6
3056,2/20/2015,19:01:48,7
3057,2/20/2015,19:17:04,7
3058,2/20/2015,19:19:17,7
3059,2/20/2015,19:26:34,7
3060,2/20/2015,19:36:58,7
3061,2/20/2015,19:42:12,7
3062,2/20/2015,19:51:17,7
3063,2/20/2015,20:03:43,8
3064,2/20/2015,20:06:45,8
3065,2/20/2015,20:12:13,8
3066,2/20/2015,20:12:43,8
3067,2/20/2015,20:22:25,8
3068,2/20/2015,20:45:09,8
3069,2/20/2015,20:47:39,8
3070,2/20/2015,21:02:16,9
3071,2/20/2015,21:14:34,9
3072,2/20/2015,21:28:46,9
3073,2/20/2015,21:36:46,9
3074,2/20/2015,21:39:19,9
3075,2/20/2015,22:11:07,10
3076,2/20/2015,22:12:20,10
3077,2/20/2015,22:17:15,10
3078,2/21/2015,11:43:29,11
3079,2/21/2015,12:04:27,12
3080,2/21/2015,12:23:18,12
3081,2/21/2015,12:35:15,12
3082,2/21/2015,12:37:30,12
3083,2/21/2015,12:43:43,12
3084,2/21/2015,12:44:07,12
3085,2/21/2015,12:49:36,12
3086,2/21/2015,12:57:21,12
3087,2/21/2015,12:59:13,12
3088,2/21/2015,13:20:12,1
3089,2/21/2015,13:42:51,1
3090,2/21/2015,14:03:29,2
3091,2/21/2015,14:04:59,2
3092,2/21/2015,14:41:55,2
3093,2/21/2015,15:07:39,3
3094,2/21/2015,15:10:02,3
3095,2/21/2015,15:11:34,3
3096,2/21/2015,15:12:31,3
3097,2/21/2015,15:25:30,3
3098,2/21/2015,15:26:00,3
3099,2/21/2015,15:37:24,3
3100,2/21/2015,15:41:20,3
3101,2/21/2015,16:12:23,4
3102,2/21/2015,16:32:10,4
3103,2/21/2015,16:37:19,4
3104,2/21/2015,16:45:25,4
3105,2/21/2015,16:46:37,4
3106,2/21/2015,17:16:04,5
3107,2/21/2015,17:26:20,5
3108,2/21/2015,17:28:57,5
3109,2/21/2015,17:30:27,5
3110,2/21/2015,17:54:51,5
3111,2/21/2015,18:11:42,6
3112,2/21/2015,18:12:32,6
3113,2/21/2015,18:13:22,6
3114,2/21/2015,18:13:49,6
3115,2/21/2015,18:15:34,6
3116,2/21/2015,18:28:28,6
3117,2/21/2015,18:47:53,6
3118,2/21/2015,19:07:50,7
3119,2/21/2015,19:16:59,7
3120,2/21/2015,19:21:02,7
3121,2/21/2015,19:25:20,7
3122,2/21/2015,19:29:14,7
3123,2/21/2015,19:46:07,7
3124,2/21/2015,19:59:20,7
3125,2/21/2015,20:12:37,8
3126,2/21/2015,20:35:12,8
3127,2/21/2015,20:40:10,8
3128,2/21/2015,21:45:43,9
3129,2/21/2015,21:50:56,9
3130,2/21/2015,21:59:36,9
3131,2/21/2015,22:14:02,10
3132,2/21/2015,22:55:11,10
3133,2/21/2015,23:05:24,11
3134,2/22/2015,11:40:25,11
3135,2/22/2015,12:00:54,12
3136,2/22/2015,12:39:19,12
3137,2/22/2015,12:40:49,12
3138,2/22/2015,13:02:28,1
3139,2/22/2015,13:11:07,1
3140,2/22/2015,13:40:06,1
3141,2/22/2015,14:15:23,2
3142,2/22/2015,14:17:17,2
3143,2/22/2015,15:16:59,3
3144,2/22/2015,15:26:04,3
3145,2/22/2015,15:41:07,3
3146,2/22/2015,15:55:09,3
3147,2/22/2015,15:59:59,3
3148,2/22/2015,16:03:50,4
3149,2/22/2015,16:23:12,4
3150,2/22/2015,16:23:23,4
3151,2/22/2015,16:34:34,4
3152,2/22/2015,16:42:27,4
3153,2/22/2015,17:00:52,5
3154,2/22/2015,17:44:21,5
3155,2/22/2015,18:28:37,6
3156,2/22/2015,18:57:53,6
3157,2/22/2015,19:34:23,7
3158,2/22/2015,19:35:02,7
3159,2/22/2015,19:38:44,7
3160,2/22/2015,19:51:29,7
3161,2/22/2015,19:53:24,7
3162,2/22/2015,20:40:55,8
3163,2/22/2015,20:43:58,8
3164,2/22/2015,20:47:46,8
3165,2/22/2015,21:02:45,9
3166,2/22/2015,21:12:20,9
3167,2/22/2015,21:13:36,9
3168,2/22/2015,21:36:58,9
3169,2/22/2015,21:50:42,9
3170,2/22/2015,22:13:50,10
3171,2/23/2015,11:18:31,11
3172,2/23/2015,11:52:30,11
3173,2/23/2015,11:54:41,11
3174,2/23/2015,12:09:18,12
3175,2/23/2015,12:10:43,12
3176,2/23/2015,12:21:42,12
3177,2/23/2015,12:23:43,12
3178,2/23/2015,12:30:16,12
3179,2/23/2015,12:41:52,12
3180,2/23/2015,12:44:52,12
3181,2/23/2015,12:51:43,12
3182,2/23/2015,12:57:29,12
3183,2/23/2015,13:04:34,1
3184,2/23/2015,13:15:00,1
3185,2/23/2015,13:22:07,1
3186,2/23/2015,13:22:54,1
3187,2/23/2015,13:27:18,1
